spatial_unit,region_type,manual_score,entropy_score,pca_score,score_spread,manual_rank,entropy_rank,pca_rank
873181846ffffff,return_destination,13.72,7.25,5.96,7.760000000000001,1307,1383,722
8731aaceeffffff,transport_hub_like,13.72,8.07,5.0,8.72,1307,1341,936
873181a2dffffff,return_destination,13.72,7.82,4.74,8.98,1307,1355,1014
8731aac41ffffff,transport_hub_like,13.68,8.24,3.73,9.95,1310,1329,1300
873181ba6ffffff,transport_hub_like,13.68,8.24,3.73,9.95,1310,1329,1300
8731aac0cffffff,mixed_evening_area,13.68,20.5,1.84,18.66,1310,587,1775
8731aaae0ffffff,mixed_evening_area,13.67,17.92,1.84,16.080000000000002,1313,745,1775
8731aa6a5ffffff,return_destination,13.65,8.54,5.54,8.11,1314,1314,823
8731aa44bffffff,transport_hub_like,13.64,8.21,4.29,9.350000000000001,1315,1331,1145
8731aa80affffff,transport_hub_like,13.61,14.71,2.89,11.82,1316,928,1576
8731aa8e0ffffff,transport_hub_like,13.6,9.44,4.83,8.77,1317,1270,986
87318182effffff,return_destination,13.59,12.53,4.38,9.21,1318,1049,1126
8731aac6bffffff,transport_hub_like,13.42,7.19,4.33,9.09,1319,1385,1137
8731aacc9ffffff,transport_hub_like,13.42,7.19,4.33,9.09,1319,1385,1137
8731aaa1bffffff,return_destination,13.36,9.66,4.33,9.03,1321,1260,1137
8731aa081ffffff,transport_hub_like,13.36,7.82,4.89,8.469999999999999,1321,1355,971
8731aa89affffff,return_destination,13.36,8.35,4.86,8.5,1321,1322,979
8731aacf0ffffff,return_destination,13.35,13.84,3.94,9.9,1324,969,1260
873181b73ffffff,transport_hub_like,13.34,8.44,2.75,10.59,1325,1316,1605
873185a26ffffff,transport_hub_like,13.34,8.44,2.75,10.59,1325,1316,1605
873181844ffffff,return_destination,13.31,6.29,5.86,7.45,1327,1445,740
8731aac43ffffff,return_destination,13.3,8.01,4.48,8.82,1328,1349,1099
8731aa023ffffff,transport_hub_like,13.23,9.13,4.69,8.54,1329,1286,1030
8731abd8effffff,mixed_evening_area,13.22,20.52,1.47,19.05,1330,584,1861
8731aa11dffffff,return_destination,13.2,7.73,4.22,8.98,1331,1365,1165
8731aad86ffffff,transport_hub_like,13.19,7.61,4.54,8.649999999999999,1332,1370,1073
873181b5dffffff,mixed_evening_area,13.18,20.16,2.07,18.09,1333,606,1744
8731aa793ffffff,return_destination,13.16,7.4,5.62,7.54,1334,1379,806
8731aa48affffff,transport_hub_like,13.13,6.94,4.72,8.41,1335,1396,1021
873181b74ffffff,return_destination,13.09,12.97,4.17,8.92,1336,1023,1182
8731aaaf6ffffff,transport_hub_like,13.08,13.51,2.65,10.86,1337,988,1622
8731aaa0dffffff,return_destination,13.06,15.82,3.31,12.51,1338,855,1453
8731aa60dffffff,return_destination,13.06,7.76,4.15,8.91,1338,1364,1197
873181b41ffffff,return_destination,13.03,6.77,5.46,7.569999999999999,1340,1414,839
873185271ffffff,return_destination,12.98,7.57,4.16,8.82,1341,1372,1187
873181956ffffff,transport_hub_like,12.97,6.91,4.18,8.790000000000001,1342,1397,1175
8731aa14affffff,transport_hub_like,12.97,6.91,4.18,8.790000000000001,1342,1397,1175
8731aa11effffff,transport_hub_like,12.97,6.91,4.18,8.790000000000001,1342,1397,1175
873181b19ffffff,transport_hub_like,12.97,6.91,4.18,8.790000000000001,1342,1397,1175
873181842ffffff,transport_hub_like,12.96,13.67,2.33,11.34,1346,980,1688
8731aa308ffffff,transport_hub_like,12.92,11.68,3.26,9.66,1347,1091,1496
8731aa063ffffff,return_destination,12.91,8.25,4.38,8.530000000000001,1348,1328,1126
8731aa044ffffff,return_destination,12.89,9.31,3.13,9.760000000000002,1349,1274,1546
873185a53ffffff,transport_hub_like,12.88,8.17,2.61,10.270000000000001,1350,1336,1653
873181855ffffff,return_destination,12.86,7.52,4.11,8.75,1351,1374,1211
8731aa632ffffff,transport_hub_like,12.85,10.43,4.13,8.719999999999999,1352,1222,1201
8731aa320ffffff,return_destination,12.84,7.9,4.82,8.02,1353,1353,990
8731aa303ffffff,return_destination,12.78,8.79,4.32,8.459999999999999,1354,1301,1141
8731abd96ffffff,return_destination,12.75,12.33,4.15,8.6,1355,1057,1197
8731aa0f1ffffff,return_destination,12.75,7.03,5.39,7.36,1355,1391,857
8731aa7adffffff,return_destination,12.72,10.81,4.37,8.350000000000001,1357,1169,1130
8731aa1b5ffffff,return_destination,12.71,7.34,5.44,7.2700000000000005,1358,1380,845
8731aa712ffffff,mixed_evening_area,12.71,19.87,2.12,17.75,1358,629,1733
8731aac69ffffff,mixed_evening_area,12.7,19.86,1.54,18.32,1360,630,1855
8731aa098ffffff,transport_hub_like,12.68,6.66,4.58,8.1,1361,1421,1060
8731aaba3ffffff,transport_hub_like,12.68,6.66,4.58,8.1,1361,1421,1060
87318181effffff,return_destination,12.67,15.52,3.2,12.32,1363,885,1503
8731aa8c5ffffff,transport_hub_like,12.66,8.56,2.77,9.89,1364,1313,1596
873181810ffffff,mixed_evening_area,12.64,16.69,1.67,15.020000000000001,1365,817,1808
8731aab94ffffff,mixed_evening_area,12.64,16.69,1.67,15.020000000000001,1365,817,1808
8731aa536ffffff,transport_hub_like,12.59,9.92,3.41,9.18,1367,1249,1436
8731aa591ffffff,return_destination,12.55,6.67,5.53,7.0200000000000005,1368,1419,827
8731aa1b1ffffff,return_destination,12.53,6.87,5.3,7.2299999999999995,1369,1401,871
8731aa7b3ffffff,transport_hub_like,12.52,6.63,4.04,8.48,1370,1424,1230
8731aaaa5ffffff,return_destination,12.51,14.44,2.48,11.959999999999999,1371,936,1668
8731aa362ffffff,transport_hub_like,12.47,9.09,3.22,9.25,1372,1288,1501
8731aa78bffffff,transport_hub_like,12.43,6.47,4.76,7.67,1373,1429,1007
8731aa135ffffff,return_destination,12.41,6.17,5.44,6.97,1374,1452,845
873181b51ffffff,return_destination,12.39,7.61,4.3,8.09,1375,1370,1143
8731aa728ffffff,return_destination,12.35,11.78,4.11,8.239999999999998,1376,1084,1211
8731a84ebffffff,mixed_evening_area,12.32,19.4,1.81,17.59,1377,654,1779
873181a21ffffff,mixed_evening_area,12.28,20.41,1.33,19.08,1378,591,1963
8731aa0a3ffffff,transport_hub_like,12.24,7.31,4.68,7.5600000000000005,1379,1382,1033
8731aa713ffffff,return_destination,12.23,13.9,3.53,10.370000000000001,1380,962,1386
873181b54ffffff,return_destination,12.22,14.86,3.38,11.48,1381,917,1442
8731aad8cffffff,transport_hub_like,12.12,6.67,4.57,7.549999999999999,1382,1419,1063
8731aa30affffff,return_destination,12.12,7.46,4.57,7.549999999999999,1382,1377,1063
8731aa65cffffff,transport_hub_like,12.11,6.33,4.21,7.8999999999999995,1384,1443,1168
8731aa0daffffff,transport_hub_like,12.09,6.8,4.4,7.6899999999999995,1385,1409,1122
8731aada8ffffff,transport_hub_like,12.08,6.72,4.41,7.67,1386,1415,1113
8731aa10affffff,transport_hub_like,12.07,6.35,3.9,8.17,1387,1441,1265
8731aa160ffffff,transport_hub_like,12.07,6.35,3.9,8.17,1387,1441,1265
8731aa870ffffff,transport_hub_like,12.04,7.56,2.96,9.079999999999998,1389,1373,1564
8731aaba8ffffff,transport_hub_like,12.03,8.1,2.95,9.079999999999998,1390,1339,1566
8731aaadcffffff,return_destination,12.02,9.44,4.16,7.859999999999999,1391,1270,1187
8731aa134ffffff,transport_hub_like,11.92,11.14,2.55,9.370000000000001,1392,1131,1661
8731aa366ffffff,return_destination,11.88,6.79,4.3,7.580000000000001,1393,1410,1143
8731aa493ffffff,return_destination,11.79,7.18,4.49,7.299999999999999,1394,1387,1090
8731aac96ffffff,return_destination,11.79,11.6,3.76,8.03,1394,1101,1296
8731aa790ffffff,return_destination,11.79,7.82,4.1,7.6899999999999995,1394,1355,1215
8731aa7aaffffff,return_destination,11.78,7.06,3.72,8.059999999999999,1397,1390,1327
8731aa0d0ffffff,transport_hub_like,11.77,6.1,4.29,7.4799999999999995,1398,1464,1145
8731aa6e0ffffff,transport_hub_like,11.77,6.1,4.29,7.4799999999999995,1398,1464,1145
8731aaa8dffffff,transport_hub_like,11.74,14.2,3.33,10.87,1400,948,1448
8731aac33ffffff,return_destination,11.71,5.95,5.03,6.680000000000001,1401,1474,929
8731aa314ffffff,transport_hub_like,11.67,6.71,4.05,7.62,1402,1416,1225
8731aa360ffffff,return_destination,11.67,6.71,4.05,7.62,1402,1416,1225
8731aa0f5ffffff,return_destination,11.67,7.46,4.17,7.5,1402,1377,1182
87318196affffff,return_destination,11.63,6.0,5.13,6.500000000000001,1405,1473,909
8731aa155ffffff,transport_hub_like,11.61,6.07,3.75,7.859999999999999,1406,1467,1297
8731a87b2ffffff,transport_hub_like,11.61,6.07,3.75,7.859999999999999,1406,1467,1297
8731818b4ffffff,transport_hub_like,11.61,6.07,3.75,7.859999999999999,1406,1467,1297
8731aac50ffffff,return_destination,11.6,5.82,5.14,6.46,1409,1482,904
8731aac5effffff,return_destination,11.59,8.37,4.86,6.7299999999999995,1410,1320,979
8731aa1b4ffffff,transport_hub_like,11.58,6.84,3.97,7.609999999999999,1411,1405,1254
8731aa788ffffff,return_destination,11.58,6.84,3.97,7.609999999999999,1411,1405,1254
8731818e4ffffff,return_destination,11.56,13.86,3.37,10.489999999999998,1413,968,1443
8731aac5cffffff,return_destination,11.54,5.76,5.13,6.409999999999999,1414,1487,909
8731aa319ffffff,mixed_evening_area,11.53,16.89,2.29,14.600000000000001,1415,808,1698
8731aa65affffff,return_destination,11.48,5.72,5.14,6.340000000000001,1416,1490,904
873181b72ffffff,transport_hub_like,11.48,6.79,3.64,7.84,1416,1410,1340
8731aaaf4ffffff,transport_hub_like,11.48,7.97,2.07,9.41,1416,1352,1744
8731aac68ffffff,transport_hub_like,11.48,6.79,3.64,7.84,1416,1410,1340
8731aab12ffffff,transport_hub_like,11.41,7.68,3.01,8.4,1420,1368,1557
8731aa30dffffff,transport_hub_like,11.32,8.86,2.84,8.48,1421,1295,1577
873181823ffffff,return_destination,11.25,6.04,4.91,6.34,1422,1471,964
8731aaba2ffffff,return_destination,11.22,12.25,2.77,9.48,1423,1060,1596
8731aa62affffff,transport_hub_like,11.2,11.82,3.3,8.52,1424,1082,1454
873181b1affffff,transport_hub_like,11.2,5.77,3.93,7.27,1424,1486,1263
8731aa89effffff,transport_hub_like,11.11,6.98,2.67,8.44,1426,1392,1617
8731aa306ffffff,return_destination,11.11,5.6,4.97,6.14,1426,1498,950
8731aa04bffffff,transport_hub_like,11.11,6.98,2.67,8.44,1426,1392,1617
87318522bffffff,transport_hub_like,11.09,6.39,3.86,7.23,1429,1439,1285
873181b05ffffff,return_destination,11.07,6.38,4.88,6.19,1430,1440,974
8731aa844ffffff,mixed_evening_area,11.03,14.58,2.66,11.92,1431,931,1619
8731aa740ffffff,return_destination,11.03,14.73,2.61,12.120000000000001,1431,925,1653
8731aacb0ffffff,transport_hub_like,11.03,6.51,3.5,7.529999999999999,1431,1427,1396
873181963ffffff,return_destination,11.02,11.21,3.5,7.710000000000001,1434,1127,1396
8731aa8e2ffffff,return_destination,11.02,12.61,2.66,9.95,1434,1047,1619
8731aa7b6ffffff,transport_hub_like,11.0,9.68,3.86,7.140000000000001,1436,1258,1285
8731aa710ffffff,return_destination,10.97,6.86,4.71,6.260000000000001,1437,1403,1022
873181b34ffffff,return_destination,10.92,12.53,3.11,9.42,1438,1049,1547
8731aa49bffffff,transport_hub_like,10.88,6.2,3.98,6.9,1439,1451,1246
8731aac8effffff,transport_hub_like,10.85,6.86,4.05,6.8,1440,1403,1225
8731aa661ffffff,return_destination,10.83,5.6,4.84,5.99,1441,1498,984
8731aa654ffffff,return_destination,10.8,5.58,4.85,5.950000000000001,1442,1500,983
873181843ffffff,return_destination,10.79,5.38,4.74,6.049999999999999,1443,1521,1014
8731aac93ffffff,transport_hub_like,10.75,11.54,3.15,8.389999999999999,1444,1104,1541
8731aa8c1ffffff,transport_hub_like,10.75,7.86,3.11,7.640000000000001,1444,1354,1547
8731aa848ffffff,transport_hub_like,10.65,6.7,2.53,8.120000000000001,1446,1418,1662
873185b4cffffff,mixed_evening_area,10.65,18.8,1.26,17.54,1446,684,2260
873181a22ffffff,mixed_evening_area,10.64,5.68,4.74,5.9,1448,1495,1014
8731aa080ffffff,return_destination,10.64,5.68,4.74,5.9,1448,1495,1014
873185a24ffffff,transport_hub_like,10.64,11.27,2.82,8.45,1448,1124,1579
8731aac13ffffff,return_destination,10.59,5.51,4.76,5.83,1451,1502,1007
8731aa85dffffff,transport_hub_like,10.58,4.6,5.0,5.98,1452,1625,936
8731aa6aaffffff,transport_hub_like,10.58,4.6,5.0,5.98,1452,1625,936
87318199bffffff,return_destination,10.55,4.58,5.0,5.970000000000001,1454,1628,936
8731abd93ffffff,transport_hub_like,10.54,6.78,3.81,6.729999999999999,1455,1413,1293
8731aaa31ffffff,transport_hub_like,10.53,7.2,2.47,8.059999999999999,1456,1384,1671
87318195affffff,transport_hub_like,10.52,6.32,3.3,7.22,1457,1444,1454
8731abdb1ffffff,transport_hub_like,10.51,4.96,4.86,5.6499999999999995,1458,1607,979
873185a40ffffff,transport_hub_like,10.5,7.18,2.47,8.03,1459,1387,1671
873185b0bffffff,return_destination,10.5,7.18,2.47,8.03,1459,1387,1671
873185b2effffff,mixed_evening_area,10.5,19.28,1.2,18.080000000000002,1459,660,2265
8731aaad5ffffff,transport_hub_like,10.49,8.19,2.91,7.58,1462,1333,1575
873185369ffffff,transport_hub_like,10.35,9.24,3.53,6.82,1463,1279,1386
8731aa80bffffff,transport_hub_like,10.31,11.09,2.26,8.83,1464,1134,1703
8731aa6b0ffffff,return_destination,10.28,5.23,4.67,5.609999999999999,1465,1526,1035
8731aa36dffffff,transport_hub_like,10.25,10.52,2.24,8.28,1466,1218,1705
8731aa6a1ffffff,return_destination,10.25,5.76,4.53,5.72,1466,1487,1076
8731aaaa1ffffff,mixed_evening_area,10.23,19.24,0.89,18.349999999999998,1468,663,2299
8731aada9ffffff,transport_hub_like,10.2,6.42,2.38,7.819999999999999,1469,1431,1679
873181928ffffff,transport_hub_like,10.2,6.42,2.38,7.819999999999999,1469,1431,1679
8731aa369ffffff,transport_hub_like,10.2,6.42,2.38,7.819999999999999,1469,1431,1679
8731a8495ffffff,transport_hub_like,10.2,6.42,2.38,7.819999999999999,1469,1431,1679
8731aad74ffffff,transport_hub_like,10.2,6.42,2.38,7.819999999999999,1469,1431,1679
8731aac19ffffff,mixed_evening_area,10.2,18.52,1.12,17.4,1469,702,2287
873185b5cffffff,transport_hub_like,10.2,6.42,2.38,7.819999999999999,1469,1431,1679
8731aac18ffffff,transport_hub_like,10.2,6.42,2.38,7.819999999999999,1469,1431,1679
8731aa206ffffff,transport_hub_like,10.13,6.22,3.14,6.99,1477,1446,1544
8731abd95ffffff,return_destination,10.13,14.29,2.29,12.0,1477,941,1698
8731818e1ffffff,return_destination,10.12,5.7,4.62,5.499999999999999,1479,1492,1054
8731aaa18ffffff,mixed_evening_area,10.08,19.65,0.76,18.889999999999997,1480,638,2320
8731a84d8ffffff,transport_hub_like,10.01,11.09,2.17,8.92,1481,1134,1722
8731aa0d3ffffff,transport_hub_like,9.99,5.17,4.52,5.470000000000001,1482,1595,1079
8731abd9effffff,transport_hub_like,9.96,8.52,2.68,7.280000000000001,1483,1315,1616
8731aa148ffffff,transport_hub_like,9.95,6.87,2.29,7.659999999999999,1484,1401,1698
873181816ffffff,mixed_evening_area,9.94,18.96,0.44,18.52,1485,676,2324
8731aa370ffffff,transport_hub_like,9.92,6.98,2.46,7.46,1486,1392,1674
8731aa773ffffff,return_destination,9.91,4.84,4.45,5.46,1487,1609,1102
873181848ffffff,return_destination,9.9,4.83,4.45,5.45,1488,1611,1102
8731aadb3ffffff,transport_hub_like,9.9,4.83,4.45,5.45,1488,1611,1102
8731aa5b5ffffff,return_destination,9.8,5.5,4.36,5.44,1490,1504,1131
8731aa302ffffff,return_destination,9.78,15.29,1.99,13.299999999999999,1491,893,1758
8731aa333ffffff,transport_hub_like,9.77,6.84,2.14,7.629999999999999,1492,1405,1727
8731abd8bffffff,mixed_evening_area,9.77,18.94,0.88,18.060000000000002,1492,678,2300
8731aad80ffffff,transport_hub_like,9.76,11.58,2.06,9.52,1494,1102,1746
8731aa6e6ffffff,transport_hub_like,9.75,6.14,2.24,7.51,1495,1453,1705
873185360ffffff,transport_hub_like,9.75,6.14,2.24,7.51,1495,1453,1705
873181b26ffffff,transport_hub_like,9.75,6.14,2.24,7.51,1495,1453,1705
8731aa334ffffff,mixed_evening_area,9.75,18.24,0.97,17.27,1495,711,2292
8731a871dffffff,mixed_evening_area,9.75,18.24,0.97,17.27,1495,711,2292
8731aa176ffffff,transport_hub_like,9.75,6.14,2.24,7.51,1495,1453,1705
8731aac11ffffff,transport_hub_like,9.75,6.14,2.24,7.51,1495,1453,1705
873181b11ffffff,transport_hub_like,9.75,6.14,2.24,7.51,1495,1453,1705
873181b29ffffff,return_destination,9.75,5.24,4.42,5.33,1495,1525,1110
8731aaaf5ffffff,transport_hub_like,9.75,6.14,2.24,7.51,1495,1453,1705
873185b5affffff,transport_hub_like,9.75,6.14,2.24,7.51,1495,1453,1705
8731aac40ffffff,mixed_evening_area,9.75,18.24,0.97,17.27,1495,711,2292
8731aa645ffffff,transport_hub_like,9.75,6.14,2.24,7.51,1495,1453,1705
8731aa81affffff,transport_hub_like,9.75,6.14,2.24,7.51,1495,1453,1705
87318182affffff,mixed_evening_area,9.75,18.24,0.97,17.27,1495,711,2292
8731aa390ffffff,transport_hub_like,9.75,6.14,2.24,7.51,1495,1453,1705
8731852c1ffffff,mixed_evening_area,9.73,18.23,0.39,17.84,1511,716,2325
8731a84b3ffffff,mixed_evening_area,9.73,18.23,0.39,17.84,1511,716,2325
8731abd90ffffff,mixed_evening_area,9.73,18.23,0.39,17.84,1511,716,2325
8731aa6e5ffffff,mixed_evening_area,9.73,18.23,0.39,17.84,1511,716,2325
8731ae28effffff,mixed_evening_area,9.73,18.23,0.39,17.84,1511,716,2325
8731aa94dffffff,mixed_evening_area,9.73,18.23,0.39,17.84,1511,716,2325
8731aa026ffffff,mixed_evening_area,9.73,18.23,0.39,17.84,1511,716,2325
8731aa6abffffff,transport_hub_like,9.71,11.7,2.75,8.95,1518,1090,1605
8731aac08ffffff,return_destination,9.7,4.62,4.56,5.14,1519,1621,1067
87318534affffff,return_destination,9.68,4.61,4.56,5.12,1520,1622,1067
8731aa488ffffff,transport_hub_like,9.68,5.69,3.53,6.15,1520,1493,1386
873181b45ffffff,return_destination,9.61,5.26,4.35,5.26,1522,1523,1132
8731aa056ffffff,transport_hub_like,9.6,5.47,3.67,5.93,1523,1519,1332
8731aa8dbffffff,transport_hub_like,9.59,6.65,2.74,6.85,1524,1423,1608
8731aa06affffff,return_destination,9.52,5.05,4.35,5.17,1525,1601,1132
8731aab9bffffff,return_destination,9.47,15.23,1.61,13.620000000000001,1526,897,1815
8731aa040ffffff,return_destination,9.47,4.76,4.41,5.0600000000000005,1526,1614,1113
8731aa0c6ffffff,transport_hub_like,9.46,11.32,1.99,9.33,1528,1122,1758
8731aac4dffffff,return_destination,9.44,5.2,4.28,5.159999999999999,1529,1592,1149
87318521dffffff,transport_hub_like,9.44,13.39,2.31,11.08,1529,995,1691
8731a84ddffffff,return_destination,9.44,5.26,4.24,5.199999999999999,1529,1523,1161
8731aaaadffffff,transport_hub_like,9.41,10.97,2.31,8.66,1532,1159,1691
8731aa755ffffff,return_destination,9.38,4.61,4.41,4.970000000000001,1533,1622,1113
8731aaa15ffffff,transport_hub_like,9.36,6.54,2.09,7.27,1534,1425,1737
8731abda8ffffff,mixed_evening_area,9.36,18.64,0.83,17.810000000000002,1534,693,2302
873185b58ffffff,mixed_evening_area,9.36,18.64,0.83,17.810000000000002,1534,693,2302
8731aa6f2ffffff,mixed_evening_area,9.36,18.64,0.83,17.810000000000002,1534,693,2302
8731aa8f5ffffff,transport_hub_like,9.36,6.54,2.09,7.27,1534,1425,1737
8731aa356ffffff,mixed_evening_area,9.36,18.64,0.83,17.810000000000002,1534,693,2302
8731aa81bffffff,transport_hub_like,9.3,5.86,2.09,7.210000000000001,1540,1476,1737
873181b8dffffff,mixed_evening_area,9.3,17.96,0.83,17.130000000000003,1540,731,2302
8731aa39dffffff,transport_hub_like,9.3,5.86,2.09,7.210000000000001,1540,1476,1737
873181b6effffff,transport_hub_like,9.3,5.86,2.09,7.210000000000001,1540,1476,1737
87318c896ffffff,transport_hub_like,9.3,5.86,2.09,7.210000000000001,1540,1476,1737
8731aa316ffffff,transport_hub_like,9.3,5.86,2.09,7.210000000000001,1540,1476,1737
87318186affffff,return_destination,9.29,5.34,4.17,5.119999999999999,1546,1522,1182
8731aab9effffff,mixed_evening_area,9.28,17.95,0.25,17.7,1547,732,2334
8731a8490ffffff,mixed_evening_area,9.28,17.95,0.25,17.7,1547,732,2334
8731aab28ffffff,mixed_evening_area,9.28,17.95,0.25,17.7,1547,732,2334
8731ae29dffffff,mixed_evening_area,9.28,17.95,0.25,17.7,1547,732,2334
8731a84f3ffffff,mixed_evening_area,9.28,17.95,0.25,17.7,1547,732,2334
873185b53ffffff,mixed_evening_area,9.28,17.95,0.25,17.7,1547,732,2334
8731abdaaffffff,mixed_evening_area,9.28,17.95,0.25,17.7,1547,732,2334
8731ab525ffffff,mixed_evening_area,9.28,17.95,0.25,17.7,1547,732,2334
8731aa959ffffff,mixed_evening_area,9.28,17.95,0.25,17.7,1547,732,2334
8731a849cffffff,mixed_evening_area,9.28,17.95,0.25,17.7,1547,732,2334
8731a8491ffffff,mixed_evening_area,9.28,17.95,0.25,17.7,1547,732,2334
873185211ffffff,mixed_evening_area,9.28,17.95,0.25,17.7,1547,732,2334
87318196effffff,return_destination,9.28,5.69,4.22,5.06,1547,1493,1165
8731aa4daffffff,transport_hub_like,9.27,5.21,4.17,5.1,1560,1553,1182
8731aa055ffffff,transport_hub_like,9.24,5.19,4.17,5.07,1561,1593,1182
8731aa064ffffff,return_destination,9.22,4.32,4.42,4.9,1562,1637,1110
8731aa355ffffff,transport_hub_like,9.2,11.51,2.56,8.95,1563,1106,1659
8731aab06ffffff,transport_hub_like,9.18,11.3,1.8,9.5,1564,1123,1780
8731aadaaffffff,transport_hub_like,9.18,6.46,2.3,6.88,1564,1430,1693
8731aac0dffffff,return_destination,9.17,4.99,4.2,4.97,1566,1602,1172
8731aac1bffffff,return_destination,9.17,4.99,4.2,4.97,1566,1602,1172
87318534bffffff,return_destination,9.16,5.5,4.05,5.11,1568,1504,1225
8731aa133ffffff,return_destination,9.15,4.98,4.2,4.95,1569,1604,1172
873185260ffffff,return_destination,9.07,5.91,4.03,5.04,1570,1475,1233
8731aaa0bffffff,mixed_evening_area,9.07,18.97,0.26,18.709999999999997,1570,675,2333
8731aa759ffffff,return_destination,9.07,4.95,4.18,4.890000000000001,1570,1608,1175
873181808ffffff,return_destination,9.03,4.29,4.16,4.869999999999999,1573,1639,1187
8731aa071ffffff,return_destination,9.01,4.28,4.16,4.85,1574,1640,1187
8731aaa89ffffff,transport_hub_like,9.01,6.81,2.74,6.27,1574,1408,1608
8731aa565ffffff,return_destination,9.01,4.28,4.16,4.85,1574,1640,1187
8731aa68dffffff,return_destination,8.99,4.27,4.16,4.83,1577,1644,1187
8731aa70bffffff,return_destination,8.99,4.27,4.16,4.83,1577,1644,1187
873181858ffffff,return_destination,8.98,4.26,4.16,4.82,1579,1646,1187
873181815ffffff,return_destination,8.96,4.25,4.16,4.800000000000001,1580,1647,1187
8731aa8d1ffffff,transport_hub_like,8.95,4.34,4.27,4.68,1581,1636,1150
8731aa105ffffff,return_destination,8.94,5.67,4.04,4.8999999999999995,1582,1497,1230
873181a00ffffff,return_destination,8.93,4.48,4.23,4.699999999999999,1583,1629,1162
8731ae389ffffff,mixed_evening_area,8.86,18.38,0.36,18.02,1584,706,2332
8731a84dcffffff,return_destination,8.86,6.06,2.57,6.289999999999999,1584,1470,1657
87318520effffff,return_destination,8.86,14.12,1.73,12.389999999999999,1584,952,1791
8731aa958ffffff,mixed_evening_area,8.83,17.67,0.1,17.57,1587,760,2346
873181a1cffffff,mixed_evening_area,8.83,17.67,0.1,17.57,1587,760,2346
873185280ffffff,mixed_evening_area,8.83,17.67,0.1,17.57,1587,760,2346
8731abca4ffffff,mixed_evening_area,8.83,17.67,0.1,17.57,1587,760,2346
8731aad23ffffff,mixed_evening_area,8.83,17.67,0.1,17.57,1587,760,2346
8731aab53ffffff,mixed_evening_area,8.83,17.67,0.1,17.57,1587,760,2346
8731852e8ffffff,mixed_evening_area,8.83,17.67,0.1,17.57,1587,760,2346
8731aa741ffffff,mixed_evening_area,8.83,17.67,0.1,17.57,1587,760,2346
87318192affffff,mixed_evening_area,8.83,17.67,0.1,17.57,1587,760,2346
8731aa752ffffff,mixed_evening_area,8.83,17.67,0.1,17.57,1587,760,2346
8731ae755ffffff,mixed_evening_area,8.83,17.67,0.1,17.57,1587,760,2346
8731aa15effffff,transport_hub_like,8.8,6.22,1.85,6.950000000000001,1598,1446,1769
873185a35ffffff,transport_hub_like,8.8,6.22,1.85,6.950000000000001,1598,1446,1769
8731a84d0ffffff,transport_hub_like,8.8,6.22,1.85,6.950000000000001,1598,1446,1769
8731aac01ffffff,transport_hub_like,8.8,6.22,1.85,6.950000000000001,1598,1446,1769
8731aace2ffffff,transport_hub_like,8.79,4.06,4.27,4.7299999999999995,1602,1655,1150
873181903ffffff,transport_hub_like,8.79,4.06,4.27,4.7299999999999995,1602,1655,1150
8731aa843ffffff,mixed_evening_area,8.78,18.31,0.0,18.31,1604,710,2357
8731aa32affffff,return_destination,8.66,6.02,2.48,6.18,1605,1472,1668
873185b19ffffff,return_destination,8.66,14.09,1.64,12.45,1605,954,1813
8731aac73ffffff,return_destination,8.63,4.68,4.03,4.6000000000000005,1607,1616,1233
8731aa8d6ffffff,return_destination,8.62,4.67,4.03,4.589999999999999,1608,1617,1233
8731aa481ffffff,return_destination,8.54,3.99,4.02,4.549999999999999,1609,1660,1237
8731aa776ffffff,return_destination,8.54,3.99,4.02,4.549999999999999,1609,1660,1237
8731aa011ffffff,transport_hub_like,8.54,3.99,4.02,4.549999999999999,1609,1660,1237
8731aaad1ffffff,return_destination,8.53,6.95,2.32,6.209999999999999,1612,1395,1690
8731aac4cffffff,return_destination,8.53,3.98,4.02,4.549999999999999,1612,1663,1237
8731aac45ffffff,return_destination,8.53,3.98,4.02,4.549999999999999,1612,1663,1237
873181b1effffff,return_destination,8.51,3.97,4.02,4.539999999999999,1615,1665,1237
8731aa68cffffff,return_destination,8.46,5.11,4.12,4.340000000000001,1616,1598,1202
8731aa301ffffff,return_destination,8.44,6.42,2.61,5.83,1617,1431,1653
8731aa672ffffff,return_destination,8.43,4.61,3.95,4.4799999999999995,1618,1622,1256
8731aa580ffffff,return_destination,8.41,4.6,3.95,4.46,1619,1625,1256
8731aa10cffffff,transport_hub_like,8.37,4.65,3.88,4.489999999999999,1620,1619,1271
8731aaaa4ffffff,return_destination,8.36,11.82,2.06,9.76,1621,1082,1746
873181999ffffff,return_destination,8.23,5.08,3.87,4.36,1622,1599,1281
8731818a5ffffff,return_destination,8.2,5.06,3.87,4.329999999999999,1623,1600,1281
8731aa8ddffffff,return_destination,8.19,4.41,3.89,4.299999999999999,1624,1630,1268
8731aa4a5ffffff,transport_hub_like,8.17,5.75,2.3,5.87,1625,1489,1693
8731aaa88ffffff,transport_hub_like,8.15,4.41,3.85,4.300000000000001,1626,1630,1287
873185a31ffffff,return_destination,8.13,5.71,2.3,5.830000000000001,1627,1491,1693
8731aa050ffffff,transport_hub_like,8.11,3.72,3.87,4.389999999999999,1628,1673,1281
