spatial_unit,night_date,hour,day_of_week,is_weekend,pickup_count,dropoff_count,activity_count
8731aa726ffffff,2008-02-02,0,5,True,0,3,3
8731aa72effffff,2008-02-02,0,5,True,0,1,1
8731aa730ffffff,2008-02-02,0,5,True,2,0,2
8731aa731ffffff,2008-02-02,0,5,True,1,1,2
8731aa732ffffff,2008-02-02,0,5,True,0,1,1
8731aa733ffffff,2008-02-02,0,5,True,2,2,4
8731aa734ffffff,2008-02-02,0,5,True,9,10,19
8731aa735ffffff,2008-02-02,0,5,True,7,2,9
8731aa736ffffff,2008-02-02,0,5,True,1,2,3
8731aa743ffffff,2008-02-02,0,5,True,0,1,1
8731aa758ffffff,2008-02-02,0,5,True,0,1,1
8731aa759ffffff,2008-02-02,0,5,True,0,1,1
8731aa75effffff,2008-02-02,0,5,True,1,0,1
8731aa780ffffff,2008-02-02,0,5,True,1,1,2
8731aa781ffffff,2008-02-02,0,5,True,0,2,2
8731aa784ffffff,2008-02-02,0,5,True,0,2,2
8731aa785ffffff,2008-02-02,0,5,True,0,1,1
8731aa786ffffff,2008-02-02,0,5,True,0,7,7
8731aa792ffffff,2008-02-02,0,5,True,0,1,1
8731aa793ffffff,2008-02-02,0,5,True,0,1,1
8731aa794ffffff,2008-02-02,0,5,True,0,6,6
8731aa798ffffff,2008-02-02,0,5,True,1,0,1
8731aa79affffff,2008-02-02,0,5,True,0,2,2
8731aa79dffffff,2008-02-02,0,5,True,2,1,3
8731aa7a2ffffff,2008-02-02,0,5,True,2,1,3
8731aa7a5ffffff,2008-02-02,0,5,True,0,1,1
8731aa7b0ffffff,2008-02-02,0,5,True,1,0,1
8731aa7b1ffffff,2008-02-02,0,5,True,0,2,2
8731aa7b2ffffff,2008-02-02,0,5,True,1,1,2
8731aa7b4ffffff,2008-02-02,0,5,True,3,0,3
8731aa7b5ffffff,2008-02-02,0,5,True,1,2,3
8731aa854ffffff,2008-02-02,0,5,True,0,1,1
8731aa856ffffff,2008-02-02,0,5,True,1,0,1
8731aa85bffffff,2008-02-02,0,5,True,0,1,1
8731aa88bffffff,2008-02-02,0,5,True,0,1,1
8731aa890ffffff,2008-02-02,0,5,True,1,0,1
8731aa89affffff,2008-02-02,0,5,True,0,1,1
8731aa8a8ffffff,2008-02-02,0,5,True,0,1,1
8731aa8abffffff,2008-02-02,0,5,True,1,0,1
8731aa8c3ffffff,2008-02-02,0,5,True,1,0,1
8731aa8c9ffffff,2008-02-02,0,5,True,1,1,2
8731aa8ccffffff,2008-02-02,0,5,True,0,1,1
8731aa8e3ffffff,2008-02-02,0,5,True,1,0,1
8731aa8ecffffff,2008-02-02,0,5,True,0,1,1
8731aaa9dffffff,2008-02-02,0,5,True,1,0,1
8731aaaaaffffff,2008-02-02,0,5,True,0,1,1
8731aaacbffffff,2008-02-02,0,5,True,1,1,2
8731aaad2ffffff,2008-02-02,0,5,True,2,2,4
8731aaadaffffff,2008-02-02,0,5,True,1,1,2
8731aaadbffffff,2008-02-02,0,5,True,0,1,1
8731aabb4ffffff,2008-02-02,0,5,True,1,1,2
8731aac0bffffff,2008-02-02,0,5,True,0,1,1
8731aac13ffffff,2008-02-02,0,5,True,0,1,1
8731aac16ffffff,2008-02-02,0,5,True,1,0,1
8731aac33ffffff,2008-02-02,0,5,True,0,1,1
8731aac43ffffff,2008-02-02,0,5,True,1,0,1
8731aac4effffff,2008-02-02,0,5,True,1,0,1
8731aac52ffffff,2008-02-02,0,5,True,2,0,2
8731aac54ffffff,2008-02-02,0,5,True,1,0,1
8731aac68ffffff,2008-02-02,0,5,True,0,1,1
8731aac6affffff,2008-02-02,0,5,True,0,1,1
8731aac6cffffff,2008-02-02,0,5,True,0,1,1
8731aac6dffffff,2008-02-02,0,5,True,0,1,1
8731aac73ffffff,2008-02-02,0,5,True,0,1,1
8731aac88ffffff,2008-02-02,0,5,True,1,2,3
8731aac89ffffff,2008-02-02,0,5,True,1,0,1
8731aac8affffff,2008-02-02,0,5,True,0,1,1
8731aac8bffffff,2008-02-02,0,5,True,3,1,4
8731aac8cffffff,2008-02-02,0,5,True,0,5,5
8731aac90ffffff,2008-02-02,0,5,True,0,1,1
8731aac98ffffff,2008-02-02,0,5,True,0,1,1
8731aac99ffffff,2008-02-02,0,5,True,2,0,2
8731aac9affffff,2008-02-02,0,5,True,2,0,2
8731aac9bffffff,2008-02-02,0,5,True,0,2,2
8731aac9dffffff,2008-02-02,0,5,True,0,1,1
8731aac9effffff,2008-02-02,0,5,True,0,1,1
8731aaca9ffffff,2008-02-02,0,5,True,1,2,3
8731aacaaffffff,2008-02-02,0,5,True,2,3,5
8731aacacffffff,2008-02-02,0,5,True,1,2,3
8731aacaeffffff,2008-02-02,0,5,True,2,1,3
8731aacc1ffffff,2008-02-02,0,5,True,3,1,4
8731aacc2ffffff,2008-02-02,0,5,True,0,1,1
8731aacc3ffffff,2008-02-02,0,5,True,1,1,2
8731aacc4ffffff,2008-02-02,0,5,True,0,1,1
8731aacc5ffffff,2008-02-02,0,5,True,1,1,2
8731aacc6ffffff,2008-02-02,0,5,True,0,1,1
8731aacc8ffffff,2008-02-02,0,5,True,0,1,1
8731aacc9ffffff,2008-02-02,0,5,True,0,1,1
8731aaccaffffff,2008-02-02,0,5,True,1,2,3
8731aaccbffffff,2008-02-02,0,5,True,3,3,6
8731aacccffffff,2008-02-02,0,5,True,1,1,2
8731aacceffffff,2008-02-02,0,5,True,1,4,5
8731aacd0ffffff,2008-02-02,0,5,True,4,7,11
8731aacd1ffffff,2008-02-02,0,5,True,2,3,5
8731aacd2ffffff,2008-02-02,0,5,True,10,6,16
8731aacd3ffffff,2008-02-02,0,5,True,2,5,7
8731aacd4ffffff,2008-02-02,0,5,True,1,0,1
8731aacd5ffffff,2008-02-02,0,5,True,1,1,2
8731aacd6ffffff,2008-02-02,0,5,True,8,5,13
8731aacd8ffffff,2008-02-02,0,5,True,0,2,2
8731aacd9ffffff,2008-02-02,0,5,True,16,11,27
8731aacdbffffff,2008-02-02,0,5,True,1,0,1
8731aacdcffffff,2008-02-02,0,5,True,3,4,7
8731aacddffffff,2008-02-02,0,5,True,6,6,12
8731aacdeffffff,2008-02-02,0,5,True,4,4,8
8731aace1ffffff,2008-02-02,0,5,True,0,1,1
8731aaceaffffff,2008-02-02,0,5,True,1,0,1
8731aacedffffff,2008-02-02,0,5,True,0,1,1
8731aacf2ffffff,2008-02-02,0,5,True,1,0,1
8731aad89ffffff,2008-02-02,0,5,True,0,2,2
8731aad8bffffff,2008-02-02,0,5,True,0,1,1
8731aad8effffff,2008-02-02,0,5,True,1,0,1
8731aad9affffff,2008-02-02,0,5,True,0,1,1
8731aad9bffffff,2008-02-02,0,5,True,1,0,1
8731aad9cffffff,2008-02-02,0,5,True,0,1,1
8731aadb3ffffff,2008-02-02,0,5,True,0,1,1
8731abd92ffffff,2008-02-02,0,5,True,1,0,1
873181802ffffff,2008-02-02,1,5,True,0,1,1
873181804ffffff,2008-02-02,1,5,True,1,0,1
873181808ffffff,2008-02-02,1,5,True,0,1,1
873181809ffffff,2008-02-02,1,5,True,1,2,3
87318180affffff,2008-02-02,1,5,True,1,1,2
873181820ffffff,2008-02-02,1,5,True,0,1,1
873181824ffffff,2008-02-02,1,5,True,0,2,2
873181825ffffff,2008-02-02,1,5,True,1,1,2
87318182bffffff,2008-02-02,1,5,True,0,1,1
873181840ffffff,2008-02-02,1,5,True,0,1,1
873181841ffffff,2008-02-02,1,5,True,0,1,1
873181850ffffff,2008-02-02,1,5,True,0,1,1
873181856ffffff,2008-02-02,1,5,True,1,0,1
873181858ffffff,2008-02-02,1,5,True,0,1,1
87318185dffffff,2008-02-02,1,5,True,0,1,1
873181860ffffff,2008-02-02,1,5,True,1,3,4
873181863ffffff,2008-02-02,1,5,True,1,1,2
873181864ffffff,2008-02-02,1,5,True,0,1,1
873181865ffffff,2008-02-02,1,5,True,0,1,1
873181866ffffff,2008-02-02,1,5,True,0,2,2
87318186bffffff,2008-02-02,1,5,True,0,1,1
87318186dffffff,2008-02-02,1,5,True,1,0,1
873181871ffffff,2008-02-02,1,5,True,0,1,1
873181872ffffff,2008-02-02,1,5,True,0,1,1
873181874ffffff,2008-02-02,1,5,True,0,1,1
873181875ffffff,2008-02-02,1,5,True,0,2,2
873181876ffffff,2008-02-02,1,5,True,1,0,1
8731818e5ffffff,2008-02-02,1,5,True,0,1,1
873181903ffffff,2008-02-02,1,5,True,0,1,1
873181908ffffff,2008-02-02,1,5,True,0,1,1
873181940ffffff,2008-02-02,1,5,True,0,1,1
873181941ffffff,2008-02-02,1,5,True,1,1,2
873181944ffffff,2008-02-02,1,5,True,1,0,1
873181948ffffff,2008-02-02,1,5,True,3,6,9
87318194affffff,2008-02-02,1,5,True,1,3,4
87318194bffffff,2008-02-02,1,5,True,1,3,4
87318194cffffff,2008-02-02,1,5,True,0,1,1
87318194dffffff,2008-02-02,1,5,True,1,4,5
87318194effffff,2008-02-02,1,5,True,0,1,1
873181952ffffff,2008-02-02,1,5,True,1,3,4
873181953ffffff,2008-02-02,1,5,True,0,1,1
873181960ffffff,2008-02-02,1,5,True,0,1,1
873181961ffffff,2008-02-02,1,5,True,0,3,3
873181964ffffff,2008-02-02,1,5,True,0,1,1
87318196cffffff,2008-02-02,1,5,True,0,2,2
87318196dffffff,2008-02-02,1,5,True,0,2,2
873181970ffffff,2008-02-02,1,5,True,0,1,1
873181a25ffffff,2008-02-02,1,5,True,0,1,1
873181a2bffffff,2008-02-02,1,5,True,1,1,2
873181a34ffffff,2008-02-02,1,5,True,0,1,1
873181a35ffffff,2008-02-02,1,5,True,0,1,1
873181a43ffffff,2008-02-02,1,5,True,1,0,1
873181a5dffffff,2008-02-02,1,5,True,0,1,1
873181b01ffffff,2008-02-02,1,5,True,0,1,1
873181b03ffffff,2008-02-02,1,5,True,1,0,1
873181b18ffffff,2008-02-02,1,5,True,0,1,1
873181b21ffffff,2008-02-02,1,5,True,2,4,6
873181b23ffffff,2008-02-02,1,5,True,0,1,1
873181b2dffffff,2008-02-02,1,5,True,0,1,1
873181b48ffffff,2008-02-02,1,5,True,0,1,1
873181b51ffffff,2008-02-02,1,5,True,0,1,1
873181b53ffffff,2008-02-02,1,5,True,0,1,1
873181b54ffffff,2008-02-02,1,5,True,0,1,1
873181b55ffffff,2008-02-02,1,5,True,1,0,1
873181b62ffffff,2008-02-02,1,5,True,0,1,1
873181b65ffffff,2008-02-02,1,5,True,1,0,1
873181b66ffffff,2008-02-02,1,5,True,0,1,1
873181b6affffff,2008-02-02,1,5,True,0,1,1
873181b6cffffff,2008-02-02,1,5,True,0,3,3
873181b74ffffff,2008-02-02,1,5,True,0,1,1
873185240ffffff,2008-02-02,1,5,True,0,1,1
873185245ffffff,2008-02-02,1,5,True,0,1,1
87318524dffffff,2008-02-02,1,5,True,0,1,1
873185251ffffff,2008-02-02,1,5,True,2,0,2
873185253ffffff,2008-02-02,1,5,True,1,1,2
873185255ffffff,2008-02-02,1,5,True,1,1,2
873185258ffffff,2008-02-02,1,5,True,0,1,1
873185259ffffff,2008-02-02,1,5,True,2,1,3
87318525affffff,2008-02-02,1,5,True,0,4,4
87318525bffffff,2008-02-02,1,5,True,0,3,3
873185260ffffff,2008-02-02,1,5,True,0,1,1
873185264ffffff,2008-02-02,1,5,True,0,1,1
873185269ffffff,2008-02-02,1,5,True,0,1,1
873185274ffffff,2008-02-02,1,5,True,1,0,1
8731852e9ffffff,2008-02-02,1,5,True,1,1,2
8731852edffffff,2008-02-02,1,5,True,0,2,2
87318532dffffff,2008-02-02,1,5,True,0,1,1
873185348ffffff,2008-02-02,1,5,True,0,1,1
87318534bffffff,2008-02-02,1,5,True,0,1,1
87318534cffffff,2008-02-02,1,5,True,0,1,1
87318534dffffff,2008-02-02,1,5,True,0,1,1
87318536bffffff,2008-02-02,1,5,True,0,1,1
87318536cffffff,2008-02-02,1,5,True,1,0,1
873185605ffffff,2008-02-02,1,5,True,1,0,1
873185661ffffff,2008-02-02,1,5,True,0,1,1
873185adaffffff,2008-02-02,1,5,True,1,0,1
8731aa000ffffff,2008-02-02,1,5,True,0,1,1
8731aa002ffffff,2008-02-02,1,5,True,0,1,1
8731aa004ffffff,2008-02-02,1,5,True,1,2,3
8731aa005ffffff,2008-02-02,1,5,True,1,1,2
8731aa006ffffff,2008-02-02,1,5,True,1,3,4
8731aa009ffffff,2008-02-02,1,5,True,0,1,1
8731aa015ffffff,2008-02-02,1,5,True,1,0,1
8731aa01bffffff,2008-02-02,1,5,True,0,1,1
8731aa023ffffff,2008-02-02,1,5,True,0,2,2
8731aa028ffffff,2008-02-02,1,5,True,0,4,4
8731aa02affffff,2008-02-02,1,5,True,2,3,5
8731aa02bffffff,2008-02-02,1,5,True,0,1,1
8731aa02cffffff,2008-02-02,1,5,True,0,1,1
8731aa02effffff,2008-02-02,1,5,True,0,1,1
8731aa030ffffff,2008-02-02,1,5,True,5,6,11
8731aa031ffffff,2008-02-02,1,5,True,0,2,2
8731aa032ffffff,2008-02-02,1,5,True,2,1,3
8731aa033ffffff,2008-02-02,1,5,True,1,4,5
8731aa034ffffff,2008-02-02,1,5,True,1,1,2
8731aa035ffffff,2008-02-02,1,5,True,0,3,3
8731aa036ffffff,2008-02-02,1,5,True,3,2,5
8731aa040ffffff,2008-02-02,1,5,True,0,1,1
8731aa041ffffff,2008-02-02,1,5,True,0,1,1
8731aa049ffffff,2008-02-02,1,5,True,0,1,1
8731aa04effffff,2008-02-02,1,5,True,1,0,1
8731aa060ffffff,2008-02-02,1,5,True,1,0,1
8731aa06affffff,2008-02-02,1,5,True,0,1,1
8731aa073ffffff,2008-02-02,1,5,True,0,1,1
8731aa074ffffff,2008-02-02,1,5,True,0,1,1
8731aa075ffffff,2008-02-02,1,5,True,1,0,1
8731aa086ffffff,2008-02-02,1,5,True,1,0,1
8731aa089ffffff,2008-02-02,1,5,True,0,1,1
8731aa090ffffff,2008-02-02,1,5,True,2,2,4
8731aa091ffffff,2008-02-02,1,5,True,1,1,2
8731aa092ffffff,2008-02-02,1,5,True,2,4,6
8731aa093ffffff,2008-02-02,1,5,True,2,0,2
8731aa094ffffff,2008-02-02,1,5,True,2,3,5
8731aa095ffffff,2008-02-02,1,5,True,0,1,1
8731aa096ffffff,2008-02-02,1,5,True,4,5,9
8731aa09affffff,2008-02-02,1,5,True,3,6,9
8731aa09effffff,2008-02-02,1,5,True,3,1,4
8731aa0a0ffffff,2008-02-02,1,5,True,1,0,1
8731aa0a4ffffff,2008-02-02,1,5,True,8,7,15
8731aa0a6ffffff,2008-02-02,1,5,True,19,9,28
8731aa0acffffff,2008-02-02,1,5,True,0,1,1
8731aa0adffffff,2008-02-02,1,5,True,0,3,3
8731aa0aeffffff,2008-02-02,1,5,True,1,0,1
8731aa0b0ffffff,2008-02-02,1,5,True,1,2,3
8731aa0b1ffffff,2008-02-02,1,5,True,1,0,1
8731aa0b4ffffff,2008-02-02,1,5,True,7,2,9
8731aa0b5ffffff,2008-02-02,1,5,True,2,2,4
8731aa0b6ffffff,2008-02-02,1,5,True,3,2,5
8731aa0c2ffffff,2008-02-02,1,5,True,0,1,1
8731aa0d1ffffff,2008-02-02,1,5,True,0,1,1
8731aa0d2ffffff,2008-02-02,1,5,True,1,0,1
8731aa0d6ffffff,2008-02-02,1,5,True,0,1,1
8731aa0d8ffffff,2008-02-02,1,5,True,1,1,2
8731aa0d9ffffff,2008-02-02,1,5,True,0,1,1
8731aa0daffffff,2008-02-02,1,5,True,0,1,1
8731aa0dbffffff,2008-02-02,1,5,True,0,1,1
8731aa0deffffff,2008-02-02,1,5,True,0,3,3
8731aa0e0ffffff,2008-02-02,1,5,True,0,1,1
8731aa0e2ffffff,2008-02-02,1,5,True,1,0,1
8731aa0e4ffffff,2008-02-02,1,5,True,0,1,1
8731aa0e6ffffff,2008-02-02,1,5,True,0,1,1
8731aa0f0ffffff,2008-02-02,1,5,True,0,1,1
8731aa0f1ffffff,2008-02-02,1,5,True,0,1,1
8731aa0f2ffffff,2008-02-02,1,5,True,0,2,2
8731aa0f6ffffff,2008-02-02,1,5,True,0,1,1
8731aa100ffffff,2008-02-02,1,5,True,0,1,1
8731aa102ffffff,2008-02-02,1,5,True,1,0,1
8731aa103ffffff,2008-02-02,1,5,True,0,2,2
8731aa109ffffff,2008-02-02,1,5,True,0,1,1
8731aa10bffffff,2008-02-02,1,5,True,0,1,1
8731aa115ffffff,2008-02-02,1,5,True,0,1,1
8731aa118ffffff,2008-02-02,1,5,True,2,0,2
8731aa11affffff,2008-02-02,1,5,True,1,0,1
8731aa11bffffff,2008-02-02,1,5,True,1,0,1
8731aa11cffffff,2008-02-02,1,5,True,0,1,1
8731aa11dffffff,2008-02-02,1,5,True,0,2,2
8731aa122ffffff,2008-02-02,1,5,True,1,1,2
8731aa125ffffff,2008-02-02,1,5,True,0,1,1
8731aa146ffffff,2008-02-02,1,5,True,0,1,1
8731aa153ffffff,2008-02-02,1,5,True,0,1,1
8731aa156ffffff,2008-02-02,1,5,True,0,2,2
8731aa15bffffff,2008-02-02,1,5,True,0,1,1
8731aa15cffffff,2008-02-02,1,5,True,0,1,1
8731aa171ffffff,2008-02-02,1,5,True,0,1,1
8731aa173ffffff,2008-02-02,1,5,True,0,2,2
8731aa180ffffff,2008-02-02,1,5,True,0,1,1
8731aa181ffffff,2008-02-02,1,5,True,3,3,6
8731aa183ffffff,2008-02-02,1,5,True,2,8,10
8731aa186ffffff,2008-02-02,1,5,True,0,1,1
8731aa18affffff,2008-02-02,1,5,True,69,55,124
8731aa18cffffff,2008-02-02,1,5,True,1,2,3
8731aa18dffffff,2008-02-02,1,5,True,4,6,10
8731aa18effffff,2008-02-02,1,5,True,2,0,2
8731aa192ffffff,2008-02-02,1,5,True,2,0,2
8731aa193ffffff,2008-02-02,1,5,True,0,1,1
8731aa194ffffff,2008-02-02,1,5,True,3,2,5
8731aa196ffffff,2008-02-02,1,5,True,1,0,1
8731aa198ffffff,2008-02-02,1,5,True,7,6,13
8731aa199ffffff,2008-02-02,1,5,True,10,2,12
8731aa19affffff,2008-02-02,1,5,True,8,5,13
8731aa19dffffff,2008-02-02,1,5,True,26,4,30
8731aa1a6ffffff,2008-02-02,1,5,True,1,0,1
8731aa1a8ffffff,2008-02-02,1,5,True,0,2,2
8731aa1a9ffffff,2008-02-02,1,5,True,0,2,2
8731aa1aaffffff,2008-02-02,1,5,True,1,3,4
8731aa1abffffff,2008-02-02,1,5,True,1,3,4
8731aa1adffffff,2008-02-02,1,5,True,0,2,2
8731aa1b0ffffff,2008-02-02,1,5,True,0,3,3
8731aa1b3ffffff,2008-02-02,1,5,True,1,1,2
8731aa1b5ffffff,2008-02-02,1,5,True,0,1,1
8731aa322ffffff,2008-02-02,1,5,True,1,1,2
8731aa328ffffff,2008-02-02,1,5,True,0,1,1
8731aa329ffffff,2008-02-02,1,5,True,0,2,2
8731aa32effffff,2008-02-02,1,5,True,0,1,1
8731aa374ffffff,2008-02-02,1,5,True,1,1,2
8731aa376ffffff,2008-02-02,1,5,True,0,1,1
8731aa400ffffff,2008-02-02,1,5,True,21,16,37
8731aa401ffffff,2008-02-02,1,5,True,30,28,58
8731aa402ffffff,2008-02-02,1,5,True,11,10,21
8731aa403ffffff,2008-02-02,1,5,True,14,19,33
8731aa404ffffff,2008-02-02,1,5,True,58,46,104
8731aa405ffffff,2008-02-02,1,5,True,45,29,74
8731aa406ffffff,2008-02-02,1,5,True,11,12,23
8731aa408ffffff,2008-02-02,1,5,True,28,23,51
8731aa409ffffff,2008-02-02,1,5,True,42,38,80
8731aa40affffff,2008-02-02,1,5,True,17,18,35
8731aa40bffffff,2008-02-02,1,5,True,20,14,34
8731aa40cffffff,2008-02-02,1,5,True,24,15,39
8731aa40dffffff,2008-02-02,1,5,True,20,23,43
8731aa40effffff,2008-02-02,1,5,True,21,24,45
8731aa410ffffff,2008-02-02,1,5,True,5,2,7
8731aa411ffffff,2008-02-02,1,5,True,4,3,7
8731aa412ffffff,2008-02-02,1,5,True,5,1,6
8731aa413ffffff,2008-02-02,1,5,True,1,0,1
8731aa414ffffff,2008-02-02,1,5,True,6,6,12
8731aa415ffffff,2008-02-02,1,5,True,16,7,23
8731aa416ffffff,2008-02-02,1,5,True,1,3,4
8731aa418ffffff,2008-02-02,1,5,True,2,4,6
8731aa419ffffff,2008-02-02,1,5,True,1,3,4
8731aa41affffff,2008-02-02,1,5,True,5,1,6
8731aa41bffffff,2008-02-02,1,5,True,2,0,2
8731aa41cffffff,2008-02-02,1,5,True,11,2,13
8731aa41dffffff,2008-02-02,1,5,True,14,11,25
8731aa41effffff,2008-02-02,1,5,True,1,1,2
8731aa420ffffff,2008-02-02,1,5,True,14,20,34
8731aa421ffffff,2008-02-02,1,5,True,35,37,72
8731aa422ffffff,2008-02-02,1,5,True,30,25,55
8731aa423ffffff,2008-02-02,1,5,True,59,42,101
8731aa424ffffff,2008-02-02,1,5,True,19,18,37
8731aa425ffffff,2008-02-02,1,5,True,46,56,102
8731aa426ffffff,2008-02-02,1,5,True,31,11,42
8731aa428ffffff,2008-02-02,1,5,True,23,21,44
8731aa429ffffff,2008-02-02,1,5,True,99,80,179
8731aa42affffff,2008-02-02,1,5,True,39,30,69
8731aa42bffffff,2008-02-02,1,5,True,23,26,49
8731aa42cffffff,2008-02-02,1,5,True,13,28,41
8731aa42dffffff,2008-02-02,1,5,True,45,51,96
8731aa42effffff,2008-02-02,1,5,True,51,39,90
8731aa430ffffff,2008-02-02,1,5,True,11,8,19
8731aa431ffffff,2008-02-02,1,5,True,103,80,183
8731aa432ffffff,2008-02-02,1,5,True,9,14,23
8731aa433ffffff,2008-02-02,1,5,True,20,11,31
8731aa434ffffff,2008-02-02,1,5,True,21,19,40
8731aa435ffffff,2008-02-02,1,5,True,37,29,66
8731aa436ffffff,2008-02-02,1,5,True,14,9,23
8731aa440ffffff,2008-02-02,1,5,True,5,3,8
8731aa441ffffff,2008-02-02,1,5,True,2,1,3
8731aa442ffffff,2008-02-02,1,5,True,3,1,4
8731aa443ffffff,2008-02-02,1,5,True,5,8,13
8731aa444ffffff,2008-02-02,1,5,True,9,2,11
8731aa445ffffff,2008-02-02,1,5,True,2,4,6
8731aa446ffffff,2008-02-02,1,5,True,10,4,14
8731aa448ffffff,2008-02-02,1,5,True,0,1,1
8731aa449ffffff,2008-02-02,1,5,True,0,1,1
8731aa44cffffff,2008-02-02,1,5,True,0,1,1
8731aa44dffffff,2008-02-02,1,5,True,1,0,1
8731aa44effffff,2008-02-02,1,5,True,0,2,2
8731aa450ffffff,2008-02-02,1,5,True,7,6,13
8731aa451ffffff,2008-02-02,1,5,True,2,3,5
8731aa452ffffff,2008-02-02,1,5,True,2,1,3
8731aa453ffffff,2008-02-02,1,5,True,2,3,5
8731aa454ffffff,2008-02-02,1,5,True,19,14,33
8731aa455ffffff,2008-02-02,1,5,True,3,9,12
8731aa456ffffff,2008-02-02,1,5,True,3,6,9
8731aa458ffffff,2008-02-02,1,5,True,2,2,4
8731aa459ffffff,2008-02-02,1,5,True,0,2,2
8731aa45affffff,2008-02-02,1,5,True,0,3,3
8731aa45bffffff,2008-02-02,1,5,True,3,5,8
8731aa45cffffff,2008-02-02,1,5,True,1,2,3
8731aa45effffff,2008-02-02,1,5,True,1,0,1
8731aa460ffffff,2008-02-02,1,5,True,17,26,43
8731aa461ffffff,2008-02-02,1,5,True,26,17,43
8731aa462ffffff,2008-02-02,1,5,True,52,37,89
8731aa463ffffff,2008-02-02,1,5,True,13,13,26
8731aa464ffffff,2008-02-02,1,5,True,8,8,16
8731aa465ffffff,2008-02-02,1,5,True,8,2,10
8731aa466ffffff,2008-02-02,1,5,True,43,29,72
8731aa468ffffff,2008-02-02,1,5,True,15,5,20
8731aa469ffffff,2008-02-02,1,5,True,5,15,20
8731aa46affffff,2008-02-02,1,5,True,0,1,1
8731aa46cffffff,2008-02-02,1,5,True,8,13,21
8731aa46dffffff,2008-02-02,1,5,True,6,5,11
8731aa46effffff,2008-02-02,1,5,True,7,8,15
8731aa470ffffff,2008-02-02,1,5,True,56,39,95
8731aa471ffffff,2008-02-02,1,5,True,23,24,47
8731aa472ffffff,2008-02-02,1,5,True,23,24,47
8731aa473ffffff,2008-02-02,1,5,True,28,41,69
8731aa474ffffff,2008-02-02,1,5,True,54,57,111
8731aa475ffffff,2008-02-02,1,5,True,72,102,174
8731aa476ffffff,2008-02-02,1,5,True,39,31,70
8731aa485ffffff,2008-02-02,1,5,True,1,0,1
8731aa489ffffff,2008-02-02,1,5,True,0,4,4
8731aa48bffffff,2008-02-02,1,5,True,1,0,1
8731aa49effffff,2008-02-02,1,5,True,1,0,1
8731aa4a2ffffff,2008-02-02,1,5,True,0,1,1
8731aa4a8ffffff,2008-02-02,1,5,True,2,2,4
8731aa4a9ffffff,2008-02-02,1,5,True,0,1,1
8731aa4aaffffff,2008-02-02,1,5,True,1,2,3
8731aa4acffffff,2008-02-02,1,5,True,2,1,3
8731aa4adffffff,2008-02-02,1,5,True,2,0,2
8731aa4aeffffff,2008-02-02,1,5,True,1,0,1
8731aa4b4ffffff,2008-02-02,1,5,True,2,2,4
8731aa4b5ffffff,2008-02-02,1,5,True,1,0,1
8731aa4b6ffffff,2008-02-02,1,5,True,2,2,4
8731aa4c1ffffff,2008-02-02,1,5,True,0,2,2
8731aa4c5ffffff,2008-02-02,1,5,True,0,1,1
8731aa4c6ffffff,2008-02-02,1,5,True,1,0,1
8731aa4c8ffffff,2008-02-02,1,5,True,2,0,2
8731aa4cbffffff,2008-02-02,1,5,True,4,4,8
8731aa4d0ffffff,2008-02-02,1,5,True,4,7,11
8731aa4d1ffffff,2008-02-02,1,5,True,0,1,1
8731aa4d2ffffff,2008-02-02,1,5,True,1,0,1
8731aa4d3ffffff,2008-02-02,1,5,True,0,2,2
8731aa4d4ffffff,2008-02-02,1,5,True,6,7,13
8731aa4d5ffffff,2008-02-02,1,5,True,0,2,2
8731aa4d6ffffff,2008-02-02,1,5,True,1,4,5
8731aa4d8ffffff,2008-02-02,1,5,True,0,1,1
8731aa4daffffff,2008-02-02,1,5,True,0,1,1
8731aa4dbffffff,2008-02-02,1,5,True,1,1,2
8731aa4dcffffff,2008-02-02,1,5,True,0,2,2
8731aa4deffffff,2008-02-02,1,5,True,1,0,1
8731aa4e0ffffff,2008-02-02,1,5,True,6,10,16
8731aa4e1ffffff,2008-02-02,1,5,True,2,5,7
8731aa4e2ffffff,2008-02-02,1,5,True,0,2,2
8731aa4e3ffffff,2008-02-02,1,5,True,5,0,5
8731aa4e4ffffff,2008-02-02,1,5,True,8,7,15
8731aa4e5ffffff,2008-02-02,1,5,True,1,2,3
8731aa4e6ffffff,2008-02-02,1,5,True,3,5,8
8731aa4e9ffffff,2008-02-02,1,5,True,0,4,4
8731aa4eaffffff,2008-02-02,1,5,True,1,1,2
8731aa4ebffffff,2008-02-02,1,5,True,1,1,2
8731aa4ecffffff,2008-02-02,1,5,True,4,2,6
8731aa4edffffff,2008-02-02,1,5,True,3,3,6
8731aa4eeffffff,2008-02-02,1,5,True,0,1,1
8731aa4f0ffffff,2008-02-02,1,5,True,3,3,6
8731aa4f1ffffff,2008-02-02,1,5,True,0,2,2
8731aa4f2ffffff,2008-02-02,1,5,True,2,8,10
8731aa4f4ffffff,2008-02-02,1,5,True,4,7,11
8731aa4f5ffffff,2008-02-02,1,5,True,1,2,3
8731aa4f6ffffff,2008-02-02,1,5,True,1,3,4
8731aa500ffffff,2008-02-02,1,5,True,6,1,7
8731aa501ffffff,2008-02-02,1,5,True,9,10,19
8731aa502ffffff,2008-02-02,1,5,True,3,3,6
8731aa503ffffff,2008-02-02,1,5,True,12,6,18
8731aa504ffffff,2008-02-02,1,5,True,7,1,8
